,date_time,title
886138,2019-05-22 09:34:00-04:00,Netflix Option Alert: Aug 16 $360 Calls at the Bid: 700 @ $28.5 vs 3574 OI; Earnings 7/15 After Close [est] Ref=$362.41
886139,2019-05-17 10:53:00-04:00,Nasdaq De-FAANGed?
886140,2019-05-17 09:21:00-04:00,"Q1 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios"
886141,2019-05-16 10:50:00-04:00,Shares of many technology companies are trading higher after President Trump signed an executive order giving the government the authority to block technology companies deemed a national security threat from selling to the U.S.
886142,2019-05-16 10:07:00-04:00,"Cisco, Walmart Earnings Brighten Market Sentiment Even As U.S. Targets Huawei"
886143,2019-05-15 17:12:00-04:00,"13F From Loeb's Third Point Shows New Stakes In Netflix, Boston Scientific, United Technologies, Marathon Petroleum, Microsoft, Sony"
886144,2019-05-15 16:22:00-04:00,"13F From Soros Shows New Stakes In Altice USA, Netflix, Microsoft, Liquidates Position In Philip Morris Int'l."
886145,2019-05-15 14:29:00-04:00,"13F From Tiger Global Shows New Stakes In 8x8, MongoDB, Raised Stake In Netflix, Cuts Stake In Spotify"
886146,2019-05-15 12:13:00-04:00,"Shares of several important consumer technology mega cap companies trading higher with the broader stock market. These stocks were under pressure over the last couple weeks as concerns with US, China trade talks weighed."
886147,2019-05-13 15:47:00-04:00,Piper Jaffray: Netflix Subscriber Survey Shows Strength In Face Of Competition From Disney
886148,2019-05-13 10:34:00-04:00,"Piper Jaffray Reiterates Overweight On Netflix, Reiterates $440 Target As Firm's Survey Of More Than 1,500 Netflix Subscribers 'Indicate Moderate Interest In Disney+'"
886149,2019-05-12 07:39:00-04:00,Cellcom Israel Announces Collaboration Agreement With Netflix for Distribution In Israel
886150,2019-05-09 13:28:00-04:00,Netflix Now Owns StoryBots
886151,2019-05-09 11:06:00-04:00,'Netflix acquires children's media brand StoryBots' -CNBC
886152,2019-05-09 10:46:00-04:00,Shares of several technology stocks are trading lower on continued concern of China trade negotiations; China has become firmer in its stance and negotiations are set to continue next Thursday with expectations now being more uncertain.
886153,2019-05-07 08:05:00-04:00,"Leslie Picker Highlights Notable Stock Picks From Sohn: Netflix, Tesla And More"
886154,2019-05-03 09:13:00-04:00,"Heavy On Alphabet And Facebook, This ETF Earns A Neutral Rating"
886155,2019-05-01 11:28:00-04:00,Netflix shares are trading higher. Not currently seeing any company or sector-specific news to justify price action.
886156,2019-04-29 13:19:00-04:00,"'Netflix will have no choice but to run ads, industry execs say' -CNBC"
886157,2019-04-27 14:10:00-04:00,"Barron's Picks And Pans: Boeing, Chevron, Netflix, Tesla And More"
886158,2019-04-26 10:02:00-04:00,"Imperial Capital Maintains Outperform on Netflix, Inc. - Common Stock, Lowers Price Target to $458"
886159,2019-04-26 09:45:00-04:00,Alphabet's Q1 Report Will Show Whether Advertising Trends Pick Up
886160,2019-04-24 17:53:00-04:00,Survey Finds 8.7M Netflix Subscribers May Switch To Disney+
886161,2019-04-24 09:46:00-04:00,"Investor Survey Shows Bullish Sentiment On The Rise, But Not For FAANG Stocks"
886162,2019-04-23 13:13:00-04:00,Netflix Option Alert: May 17 $410 Calls Sweep (61) near the Ask: 540 @ $3.589 vs 1211 OI; Ref=$383.3155
886163,2019-04-23 10:17:00-04:00,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Tue., Apr. 23, 2019"
886164,2019-04-23 09:10:00-04:00,Netflix Reports $2B Senior Notes Offering
886165,2019-04-22 12:16:00-04:00,"Netflix shares are trading higher. While the company is facing increasing competition from Disney, a study from research firm Ampere Analysis determined the upcoming Disney+ streaming service would have under 20% of Netflix's content catalogue."
886166,2019-04-22 11:59:00-04:00,Pass The Popcorn: AMC Makes Case That People Still Go To The Movies
886167,2019-04-20 15:44:00-04:00,"Barron's Picks And Pans: Boston Beer, Intel, Pinterest, Spotify And More"
886168,2019-04-20 10:34:00-04:00,Beyonce Lands Three-Project $60M Deal with Netflix
886169,2019-04-18 13:08:00-04:00,"Governor Cuomo Announces Netflix Will Expand New York Presence With New Production Hub In New York City; Netflix' New Production Hub Includes Office In Manhattan That Will Create 127 Content, Marketing & Production Jobs By 2024"
886170,2019-04-18 10:40:00-04:00,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Thurs., Apr. 18, 2019"
886171,2019-04-17 16:35:00-04:00,'Big Tech to face antitrust law on user data in Japan' -Nikkei
886172,2019-04-17 13:30:00-04:00,Netflix Analysts Have Wide-Ranging Reactions To Q1 Report
886173,2019-04-17 12:11:00-04:00,"Wedbush Reiterates Underperform On Netflix, Raises Tgt From $165 To $183 As Firm Expects 'content spending to trigger substantial cash burn for many years'; Firm Also Notes Co. Is About To Lose 'a significant portion of its most popular content'"
886174,2019-04-17 10:10:00-04:00,10 Biggest Price Target Changes For Wednesday
886175,2019-04-17 10:03:00-04:00,"Credit Suisse Maintains Outperform on Netflix, Raises Price Target to $450"
886176,2019-04-17 10:02:00-04:00,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Wed., Apr. 17, 2019"
886177,2019-04-17 09:56:00-04:00,"Hot, Fresh Earnings On The Menu As Netflix, Morgan Stanley Results In Focus"
886178,2019-04-17 09:38:00-04:00,"Wedbush Maintains Underperform on Netflix, Raises Price Target to $183"
886179,2019-04-17 09:22:00-04:00,"Oppenheimer Maintains Outperform on Netflix, Lowers Price Target to $410"
886180,2019-04-17 08:59:00-04:00,"Buckingham Maintains Neutral on Netflix, Lowers Price Target to $358"
886181,2019-04-17 05:37:00-04:00,"8 Stocks To Watch For April 17, 2019"
886182,2019-04-16 17:38:00-04:00,6 Stocks Moving In Tuesday's After-Hours Session
886183,2019-04-16 16:18:00-04:00,"Netflix Falls On Lower Earnings, Sales Guidance"
886184,2019-04-16 16:13:00-04:00,Netflix shares trading lower following a Q1 beat but concerning Q2 guidance.
886185,2019-04-16 16:11:00-04:00,"Netflix Reports Chief Marketing Officer, Kelly Bennett, To Retire At Year End; Co. Leading Search For Replacement"
886186,2019-04-16 16:10:00-04:00,"Netflix's Q1 Shareholder Letter Which Includes Q1 Earnings Results, Q2 Guidance Figures"
886187,2019-04-16 16:08:00-04:00,"Netflix Sees Q2 US Streaming Paid Memberships 60.53M, Paid Net Adds 300K, Int'l. Streaming Paid Memberships 93.33M, Paid Net Adds 4.7M"
886188,2019-04-16 16:07:00-04:00,"Netflix Sees Q2 Global Streaming Paid Memberships 153.86M, Up 23.7% Year Over Year, Global Streaming Paid Net Adds 5M"
886189,2019-04-16 16:03:00-04:00,"Netflix Q1 Int'l. Streaming Paid Memberships 88.63M, Paid Net Adds 7.86M, Sales $2.367B"
886190,2019-04-16 16:03:00-04:00,"Netflix Sees Q2 EPS $0.55 May Not Compare To $0.99 Est., Sales $4.928B vs $4.95B Est."
886191,2019-04-16 16:02:00-04:00,"Netflix Q1 US Streaming Paid Memberships 60.23M, Paid Net Adds 1.74M, Sales $2.074B"
886192,2019-04-16 16:01:00-04:00,"Netflix Q1 EPS $0.76 Beats $0.57 Estimate, Sales $4.521B Beat $4.5B Estimate"
886193,2019-04-16 15:56:00-04:00,"Netflix To Report Q1 Earnings After The Closing Bell, Co. Historically Issues Its Report Between 4:05 And 4:10 p.m. ET; Investors And Will Be Paying Close Attention To Subscriber Outlook And Original Content"
886194,2019-04-16 10:36:00-04:00,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Tue., Apr. 16, 2019"
886195,2019-04-16 10:19:00-04:00,Banks On Parade: Bank of America Becomes Latest Big Financial Company To Report
886196,2019-04-16 10:17:00-04:00,Netflix shares are trading higher after Deutsche Bank upgraded the company's stock from Hold to Buy and raised its price target from $360 to $400.
886197,2019-04-16 10:09:00-04:00,"UPDATE: Deutsche Bank Upgrades Netflix To Buy, Raises Target From $360 To $400 As Firm Notes '2019-2020 consensus subscriber expectations seem conservative', Co 'is winning the battle for talent', 'Competitive concerns are exaggerated'"
886198,2019-04-16 09:13:00-04:00,"BMO Capital Maintains Outperform on Netflix, Raises Price Target to $470"
886199,2019-04-16 09:03:00-04:00,Deutsche Bank Upgrades Netflix To Buy Ahead Of Earnings
886200,2019-04-16 08:24:00-04:00,Deutsche Bank Upgrades Netflix to Buy
886201,2019-04-16 07:59:00-04:00,'Netflix Faces Longer-Term Challenge as Rivals Muscle Up' -Market Talk
886202,2019-04-16 05:24:00-04:00,"10 Stocks To Watch For April 16, 2019"
886203,2019-04-16 05:01:00-04:00,"Earnings Scheduled For April 16, 2019"
886204,2019-04-15 11:52:00-04:00,"Stifel Reiterates Buy, $400 Target On Netflix As Firm Notes 'In 2020, Netflix will be outspending Disney by 6x on content. By 2024, Netflix will still be outspending Disney by 4x on content'"
886205,2019-04-15 10:02:00-04:00,"Earnings Parade Rolls Along As Citigroup, Goldman Sachs Report And SPX Now Tops 2900"
886206,2019-04-15 03:54:00-04:00,Netflix Announces 10 New Indian Original Films
886207,2019-04-12 13:00:00-04:00,What Wall Street Is Saying About Disney+
886208,2019-04-12 11:07:00-04:00,Infinity And Beyond: Watch Out For Gap Fill As Disney's Stock Hits All-Time High
886209,2019-04-12 09:05:00-04:00,Netflix shares are trading lower after Disney unveiled its new Disney+ streaming service.
886210,2019-04-12 08:09:00-04:00,Disney+: All The Details About The New Netflix Rival
886211,2019-04-12 03:54:00-04:00,"Apple's TV Box Will Probably Get Disney+, Despite Rival Platform"
886212,2019-04-11 14:56:00-04:00,Netflix Analysts Preview Q1 Print
886213,2019-04-11 11:10:00-04:00,"'Netflix Will Beat Expectations for Subscriber Growth Again, Analyst Predicts' -Barron's"
886214,2019-04-11 08:56:00-04:00,"KeyBanc Previews Netflix Q1 Earnings: Sees Results 'at least in line with consensus,' Sees Q2 Paid Net Additions 'ahead of the sell-side consensus of 5.7M'"
886215,2019-04-09 15:21:00-04:00,March IMX Reveals Value Is Making A Comeback
886216,2019-04-09 15:02:00-04:00,'It's All About Quality': B-Real Of Cypress Hill And 'Bong Appétit' Talks About The Cannabis Entertainment Business
886217,2019-04-09 11:33:00-04:00,Investor Movement Index March Summary
886218,2019-04-09 10:00:00-04:00,"As Market Seeks Direction, FAANG Selling Comes Into Focus Amid New Data"
886219,2019-04-09 09:33:00-04:00,"Cowen Upgrades Disney, Bullish On Streaming Service And Movie Pipeline"
886220,2019-04-08 11:02:00-04:00,Sony's Stock Jumps Following Report Dan Loeb Is Building A Position
886221,2019-04-05 16:20:00-04:00,'We Want To Build A Whole Ecosystem': Why Discovery Is Bullish On Golf
886222,2019-04-05 12:01:00-04:00,"Netflix Analyst Remains Bullish Ahead Of Q1 Print, But Expects Near-Term 'Noise'"
886223,2019-04-04 12:42:00-04:00,FANG Stocks Flying As Nirvana Spreads In The Tech Sector
886224,2019-04-02 12:01:00-04:00,Fitch Says U.S. Media Shakeout May Emerge With Race For Streaming Content
886225,2019-04-02 09:13:00-04:00,"Benzinga's Top Upgrades, Downgrades For April 2, 2019"
886226,2019-04-02 07:44:00-04:00,"Rosenblatt Initiates Coverage On Netflix with Neutral Rating, Announces $350 Price Target"
886227,2019-04-01 14:09:00-04:00,"Netflix shares are trading higher. KeyBanc analysts recently said the impact to Roku of Apple's streaming service is 'likely minimal', citing a 'light original content offering'. These comments can be also be seen as positive for Netflix."
886228,2019-03-28 13:59:00-04:00,"Warren Buffett On CNBC Says It Is Hard To Predict How New Apple Services Will Do, Notes Competition From Netflix"
886229,2019-03-26 11:12:00-04:00,Bank Of America Thinks Netflix Will Be Just Fine Following Apple TV+ Entrance
886230,2019-03-25 15:24:00-04:00,"Apple Rolls Out Streaming Service Apple TV+, TV Channels"
886231,2019-03-25 11:28:00-04:00,"Raymond James Says Apple's Streaming Plans Are 'More Incremental Than Revolutionary,' Which Is A Good Thing For Netflix"
886232,2019-03-24 17:14:00-04:00,Netflix By The Numbers
886233,2019-03-24 17:07:00-04:00,"Bulls & Bears Of The Week: Boeing, Facebook, Fox, Netflix, Starbucks And More"
886234,2019-03-22 16:20:00-04:00,What Everybody Is Saying Ahead Of Apple's Streaming Video Event
886235,2019-03-22 12:58:00-04:00,Shares of the overall market are trading lower after the U.S. Treasury yield curve inverted for the first time since 2007.
886236,2019-03-21 13:34:00-04:00,"Netflix Shares Unaffected Following Press Release From Comcast Highlighting Launch Of A New Streaming Platform, Xfinity Flex"
886237,2019-03-21 09:42:00-04:00,Netflix Shares Volatile As Hearing Co. Testing A Mobile-Only Subscription In India
886238,2019-03-20 14:56:00-04:00,"Netflix shares are trading higher potentially after Barron's released an optimistic article about the company titled ""Netflix Stock Could Keep Surging Because It Truly Is a Global Company."""
886239,2019-03-20 11:53:00-04:00,'Netflix Stock Could Keep Surging Because It Truly Is a Global Company' -Barrons
886240,2019-03-20 11:52:00-04:00,4 Reasons RBC Continues To Love Netflix's Stock
886241,2019-03-19 08:42:00-04:00,Netflix CEO Says Company Decided 'Not To Integrate ' With Apple
886242,2019-03-19 04:36:00-04:00,CEO Reed Hastings Hastings Says Netflix Will Not Make its Programming Available through Apple's New TV Service
886243,2019-03-15 15:00:00-04:00,What Cannabis Retailers Can Learn From Marie Kondo
886244,2019-03-14 14:51:00-04:00,Analyst: Video Service Highlights Apple's 'Law Of Large Numbers Problem'
886245,2019-03-14 10:17:00-04:00,China Might Take Some Starch Out of U.S. Rally With More Weak Economic Data
886246,2019-03-14 09:48:00-04:00,"Roku Gains Support, Needham Names Stock 'Top Pick' For 2019"
886247,2019-03-14 09:00:00-04:00,"Netflix To Report Q1 Earnings On Tues., Apr. 16, 2019 After Market Close"
886248,2019-03-12 04:31:00-04:00,Netflix Signs Multi-year Agreements To Produce And Distribute Anime
886249,2019-03-08 14:34:00-05:00,Do You Love Cult Stocks?
886250,2019-03-08 09:04:00-05:00,"Benzinga's Top Upgrades, Downgrades For March 8, 2019"
886251,2019-03-08 07:44:00-05:00,"Buckingham Downgrades Netflix to Neutral, Announces $382"
886252,2019-03-07 12:21:00-05:00,'Netflix Marketing Chief Kelly Bennett Is Stepping Down' -Variety
886253,2019-03-06 14:32:00-05:00,"'How Many Streaming Subscribers Can Disney+ Get? More Than Netflix Has, Analyst Says' -Barron's Article"
886254,2019-03-05 10:22:00-05:00,"AlphaOne Capital Founding Partner Dan Niles Currently Interviewing On CNBC, Highlighted A Short Idea In Netflix"
886255,2019-03-04 14:37:00-05:00,"Netflix, Spielberg Tussle Over Oscar Eligibility"
886256,2019-03-04 08:21:00-05:00,'Steven Spielberg wants to change the rules so Netflix movies can't compete for Oscars. That puts him at odds with other film industry heavyweights.' -AP
886257,2019-03-01 09:38:00-05:00,"Hearing Hedgeye Has Called Netflix A Short Idea, Sees 30% Downside"
886258,2019-02-28 11:57:00-05:00,Netflix Has Confirmed It Will Be Testing Slightly Different Prices
886259,2019-02-28 11:01:00-05:00,'Netflix is testing even more expensive subscription prices' -BGR
886260,2019-02-27 12:04:00-05:00,"'And oh, I have another big story coming about Fox soon. It involves Netflix. Stay tuned.' -Eriq Gardner Tweets; Gardner Wrote The Hollywood Reporter Story On The $179 Mln 'Bones' Ruling"
886261,2019-02-27 09:56:00-05:00,"Back To The Hill: Powell Returns To Capitol As Investors Digest Best Buy, Lowe's Earnings"
886262,2019-02-27 04:18:00-05:00,"ITV, BBC Partner for Netflic Rival 'BritBox' Streaming Service"
886263,2019-02-26 16:58:00-05:00,Survey: Apple's Share Of Smartphone Market Remains At All-Time High
886264,2019-02-15 10:47:00-05:00,''SpongeBob' Spinoffs Planned as Nickelodeon Chief Brian Robbins Tries to Win Back Young Viewers (EXCLUSIVE)' -Variety
